,Unnamed: 0,username,description,location,following,followers,totaltweets,retweetcount,text
489,489,roxuzoma,Jesus Fanatic..Civil Engineer….Realtor…Good Dad..Good son..Nwoke Abia ! Nwoke Real Madrid !! Peter Obi's number 1...,"Lagos, Nigeria",3095,926,20856,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
490,490,mindset_tweet,Political Analyst || Consultant || Good Governance || #SpacesHost || #HARDtalk || #letstalkwithMindset || 📩 mindsettweet@mail.com, 🌐 ,469,22057,29977,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
491,491,IsaBature3,"Journalist, Blogger, Online Publisher.","Abuja, Nigeria",1235,1260,1913,0,"2023: A 31-year-old man, Mohammed Umar on Monday began a 425-kilometre walk from Gombe to Abuja, to draw support for Asiwaju Bola Tinubu, the All Progressives Congress (APC) presidential candidate at the forthcoming 2023 election. https://t.co/xBLC64j72P"
492,492,James92422878,"Sorry we can't sell our rights!!! #2023

I'm a professional footballer and I want to achieve my dreams!!! 🙏",,11,42,830,0,"Dear INEC, I think Lagos should be excluded from this general election 2023. Because I see no reason APC/Tinubu &amp;sons are fighting, attacking other parties and people of their choice and right of vote.  

According to Constitution: There's freedom to vote be voted for! Thank you"
493,493,dsaleo077,,,1049,95,548,0,"The 2023 presidential election is between Alhaji Abubakar Atiku of the PDP and Bola Ahmed Tinubu of the APC and I go follow person wey know road @tdiyela so on a personal ground,am ATIKULATED. with all other PDP candidates."
494,494,anamafalda1992,,,6,483,540382,0,2023 elections: Does APC have upper hand in Kano? Powerful Islamic group endorses Tinubu https://t.co/lLIsIrsv5p #newspapers #feedly
495,495,BusayoAdemiku1,A graduate of Industrial Physics.Also possess  diploma in chemical engineering.,"Amsterdam, The Netherlands",2704,703,45894,7,"@realFFK Mr. Food🥘
Politics isn’t by faking posing on photos while you’re dying inside.
APC and Bola Tinubu will definitely loose 2023 presidential election in a spectacular way.
“Muslim-Muslim: We’ll abandon you” - Northern APC Christians to Tinubu.

The END has come! https://t.co/pmX2SRAwNg"
496,496,CAgifted22,"A Therapist

𝗜 𝗷𝘂𝗱𝗴𝗲 𝗽𝗲𝗼𝗽𝗹𝗲 𝗯𝘆 𝘁𝗵𝗲𝗶𝗿 𝗰𝗵𝗮𝗿𝗮𝗰𝘁𝗲𝗿, 𝗻𝗼𝘁 𝘁𝗵𝗲𝗶𝗿 𝘁𝗿𝗶𝗯𝗲","Lagos, Nigeria",2293,358,816,7,"@realFFK Mr. Food🥘
Politics isn’t by faking posing on photos while you’re dying inside.
APC and Bola Tinubu will definitely loose 2023 presidential election in a spectacular way.
“Muslim-Muslim: We’ll abandon you” - Northern APC Christians to Tinubu.

The END has come! https://t.co/pmX2SRAwNg"
497,497,James92422878,"Sorry we can't sell our rights!!! #2023

I'm a professional footballer and I want to achieve my dreams!!! 🙏",,11,42,830,0,"Dear INEC, I think Lagos should be excluded from this general election 2023. Because I see no reason APC/Tinubu &amp;sons are fighting, attacking other parties and people of their choice and right of vote.  

According to Constitution: There's freedom to vote be voted for! Thank you."
498,498,AsodanAsoso,"A teacher, gentle and easy going person. I like interacting with people of noble character irrespective of gender or religion.","Nasarawa, Nigeria",2971,1393,15015,7,"@realFFK Mr. Food🥘
Politics isn’t by faking posing on photos while you’re dying inside.
APC and Bola Tinubu will definitely loose 2023 presidential election in a spectacular way.
“Muslim-Muslim: We’ll abandon you” - Northern APC Christians to Tinubu.

The END has come! https://t.co/pmX2SRAwNg"
499,499,obidient_bott,"Home for all Obidients, follow for the latest updates, news, and videos curated from the community. 

Our labor shall never be in vain #Obidatti2023",,2,371,3345,1,"Every Nigeria  and political party/presidential candidate knows that Peter Obi/LP are the fav to win the 2023 election. Tinubu/APC and Atiku/PDP are struggling and only hoping something unorthodox work to upset PO but it won't work.
Sabinus #davido Arise TV Snake"
500,500,Ogaga4life,"Blogger, Writer/Novelist, Youtuber, Public Speaker, Chronic Dog Lover, Song Writer, Philophobic, Sapiosexual, Speaks Ibibio/Annang/Urhobo/Igbo",,806,819,1920,1,"Every Nigeria  and political party/presidential candidate knows that Peter Obi/LP are the fav to win the 2023 election. Tinubu/APC and Atiku/PDP are struggling and only hoping something unorthodox work to upset PO but it won't work.
Sabinus #davido Arise TV Snake"
501,501,PB_Africa,"Africa's leading multimedia platform for Business Intelligence, Policy & market-moving news",Nigeria,74,253,2588,0,"The Atiku/Okowa Presidential Campaign Organization has urged the people of Kano State, to be mindful of the “fake promises”, made by the Presidential Candidate of APC, Asiwaju Bola Ahmed Tinubu, as the 2023 general election approaches.
 https://t.co/Su8YwX8Ix6 via @PB_Africa"
502,502,BabyKosica,An Unscrupulous Adventurer #SayNotoTerror & Oppression *Diplomat* @Mancity FC Fan..*Champions* *Vox Populi* #EndSARS# #GoandVerify#,United States/Abuja,1263,1271,187807,7,"@realFFK Mr. Food🥘
Politics isn’t by faking posing on photos while you’re dying inside.
APC and Bola Tinubu will definitely loose 2023 presidential election in a spectacular way.
“Muslim-Muslim: We’ll abandon you” - Northern APC Christians to Tinubu.

The END has come! https://t.co/pmX2SRAwNg"
503,503,Nigerianey,Unbiased news/information in and around Nigeria since 2011 | https://t.co/0oK0p7MOxe,Lagos Nigeria,486,8683,130788,0,"Cast your vote without religious sentiment – Tinubu urges Christian community
----
The presidential candidate of the APC, Bola Tinubu, on Sunday in Kano, appealed to CAN to eschew religious sentiment and vote for him in the 2023 presidential election
READ- https://t.co/iNc8f33pr2"
504,504,MakindeBolaji1,"Mechanical Engineer, Teacher, Aspiring Lecturer, Crypto Lover and an astute leader. 
Proudly Nigerian 🇳🇬🇳🇬🇳🇬.",Lagos ,767,323,2124,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
505,505,legitngnews,"https://t.co/Ml3CDJFe7t (ex https://t.co/fjFdORFeaB) – leading the way. We cover politics, business, sports, entertainment news&more to enrich Nigerians’ lives.","Lagos, Nigeria",4535,982365,320291,0,"Festus Keyamo has revealed how Bola Tinubu will win the 2023 election in the north.

Keyamo said, “We have the commitment of our governors who said the ticket should be returned to the South.

“The second factor is the big masquerade – President Buhari.”

https://t.co/vziFoiOet9"
506,506,BusinessDayNg,West Africa's leading provider of business intelligence and market moving news. Subscribe here: https://t.co/XjkzxILRDq,Lagos Nigeria,218,89753,239621,1,"2023: APC promises states greater control over taxes, prisons, others

#apc #election #tinubu #campaign #businessday  https://t.co/0PFNaXRiBs"
507,507,TaiwoAdelaja4,Creating something iconic !,Nigeria,767,299,667,7,"@realFFK Mr. Food🥘
Politics isn’t by faking posing on photos while you’re dying inside.
APC and Bola Tinubu will definitely loose 2023 presidential election in a spectacular way.
“Muslim-Muslim: We’ll abandon you” - Northern APC Christians to Tinubu.

The END has come! https://t.co/pmX2SRAwNg"
508,508,Noniechuk,It is all in the moment,,577,595,19053,1,"2023 Presidential Election: Some Few Nigerians Saying APC’s Tinubu, Shettima “Muslim-Muslim Ticket”Doesn’t Matter Must Prepare To Fight Islamic Terrorists https://t.co/qg0UujjjYA"
509,509,bonnypumping,"Economist, Project Engineer & Tech Analyst",Australian Capital Territory,4982,2394,2906,1,"2023 Presidential Election: Some Few Nigerians Saying APC’s Tinubu, Shettima “Muslim-Muslim Ticket”Doesn’t Matter Must Prepare To Fight Islamic Terrorists https://t.co/qg0UujjjYA"
510,510,mazi_at,"I am a biafran and biafra is light and we are children of light, that is what makes us the children of the most high, that's the only thing that make me special",,1428,671,32242,7,"@realFFK Mr. Food🥘
Politics isn’t by faking posing on photos while you’re dying inside.
APC and Bola Tinubu will definitely loose 2023 presidential election in a spectacular way.
“Muslim-Muslim: We’ll abandon you” - Northern APC Christians to Tinubu.

The END has come! https://t.co/pmX2SRAwNg"
511,511,dottimanjo,Sociologist.,"Kaduna, Nig.",557,260,5567,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
512,512,iamrealOlar,Easy going....hate trouble and love progress.,Lekki Lagos State ,620,186,635,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
513,513,de_ultimate__,"Nigerian Are One🌹
Only the old leader's makes us feel we are different
Let's be OBI-DIENT 👪
GOD BLESS NIGERIA 🙏",,750,385,196,0,"@TrekkersTrek @Harmless12345 How will a man in there right senses vote APC again 2023
Even your party members won't vote Tinubu... They are still following him BC of money they see
This election gomark different
Labour Party is taking over Nigeria 2023 just like APC took over from PDP"
514,514,Godswillluv,"Biafran, Political & Human Rights Activist, Lover of Israel🇮🇱, Motivational speaker. Do not follow me if you don’t like information on Biafra and its people.","Rivers State, Nigeria.",3135,658,33239,7,"@realFFK Mr. Food🥘
Politics isn’t by faking posing on photos while you’re dying inside.
APC and Bola Tinubu will definitely loose 2023 presidential election in a spectacular way.
“Muslim-Muslim: We’ll abandon you” - Northern APC Christians to Tinubu.

The END has come! https://t.co/pmX2SRAwNg"
515,515,Mapula61438093,"I am currently a Queue Controller (QB) aka Host and Psychosocial support worker by trade.

Prospective: Regional Director (mental health) sector of retail&sales","Pretoria East, South Africa",136,24,197,14,"INEC has published the final list of candidates for Presidential, Senatorial and House of Reps Elections in 2023. 

APC’s Bola Tinubu, PDP's Atiku Abubakar, Labour Party’s Peter Obi, and others made the 2023 presidential election’s candidates’ list.

https://t.co/DV0OFqF0T2"
516,516,TundeVictor7,Humanist. Pragmatist. Believer. Optimist. Doer.,Intercontinental. ,477,14,33,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
517,517,comradeadewale,"Former Executive Chairman, Amuwo Odofin Local Government, Lagos State of Nigeria. Served Oct 30th, 2008 - Oct 30th, 2014. A strong believer in an ideal society","Festac Town, Lagos State",627,2019,3153,0,"Pls watch Comrade Adewale on TVC, TM This morning (DSTV 418, GoTV 45, StarTimes 307, Sky 524, PlayTV 801) with Mr. Yori as they discuss 2023 Presidential Election and the unveiling of APC’s Pan Nigerian Agenda by Asiwaju Tinubu 

*Date: Monday, October 24, 2022*
*Time: 11am* https://t.co/rwQsyUlUUj"
518,518,AlummaA,My every thought is a prayers for them.#RIPMum and dad...,"Abuja, Nigeria",224,472,24049,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
519,519,sands_umar,I'm umar sands umar. I'm forty two years. I'm a holder of high national diploma in secretarial admin. I'm from kebbi state. Nigeria.,,306,66,1043,0,"@officialABAT Ahmed bola tinubu our able presidential candidate under APC.
WE GONNA VOTE YOU TO POWER COMES UP 2023 GENERAL ELECTION. NIGERIA SAI BABA TINUBU JAGABA. WE LOVE HIM AND WE SHALL VOTE HIM TO POWER BY GOD WILLING."
520,520,closefeed_bot,Posting the news every hour. Download the app for Android and IOS. Main account @closefeed,Nigeria,12,39,24355,0,"The presidential candidate of the All Progressives Congress (APC), Asiwaju Bola Ahmed Tinubu, on Sunday in Kano, appealed to the Christian Association of Nigeria (CAN) to eschew religious sentiment and vote for him in the 2023 presidential election, insisting that he is"
521,521,muzty_,🇳🇬 👻:muzzty ~ IG: muzty_ 🇬🇧,"Abuja, Nigeria | Katsina",364,499,98221,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
522,522,Wuro_Ardo,Justice through the due process of law.,"Kano, Nigeria",1862,511,23276,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
523,523,Zahrahmusa,"Mum, Wife, PhD -Env. Fluid Mechanics - Hydroinformatics, Data scientist. Passionate about space sciences. Nigerian.",The Netherlands,1738,61547,410777,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
524,524,arumah_john,Highly focused and enterprising personality with strong will power.,,172,7,68,0,"@fkeyamo @STinubu Reasons why Tinubu's candidacy will certainly flop in 2023 election
1: Tinubu has alot of credibility issues
2: Muslim - Muslim ticket saga
3: Tinubu's inability to sell himself to Nigerians via communication
4: APC 's colossal failure at all levels
5; Tinubu's vp has baggage
5;"
